id,content,score,translated,small_keywords,aggregate_tags,big_label
1b2e41e7-a9e2-4885-8f46-eb6d2c59fdeb,"It logged me out of my account, even when I had the email and password correct and it doesnt help that my phone number isn't helpful either",1,"It logged me out of my account, even when I had the email and password correct and it doesnt help that my phone number isn't helpful either","['help', 'helpful', 'email', 'password', 'phone', 'number', 'account', 'doesnt', 'either', 'even', 'logged', 'out', 'when', 'correct', 'isn']",['account_issue'],Functionality
96748a1d-c5d3-4770-9841-e7d49123537e,its fun and social able but the people who download are either rude kind or in between and some are kids,4,its fun and social able but the people who download are either rude kind or in between and some are kids,"['kind', 'rude', 'able', 'social', 'either', 'people', 'some', 'its', 'who', 'download', 'fun', 'between', 'kids']",[],other
98834c0c-9c94-4a40-8b91-b1215d375f27,I give it 5 but I still don't have the stickers !!!,5,I give it 5 but I still don't have the stickers !!!,"['give', 'still', 'don', 'stickers']",[],other
464996cb-ee28-4d4a-ab90-19e307d8f6db,"I love it, only problem is the lag with other devices except apple.",4,"I love it, only problem is the lag with other devices except apple.","['other', 'problem', 'lag', 'apple', 'except', 'devices', 'only', 'love']",['performance_issue'],Performance
713843fb-438c-4b9c-adb6-ee5520f3b5c4,app wont stop freezing and crashing today. I can only make it thru maybe 5 videos then it freezes and says its not responding,2,app wont stop freezing and crashing today. I can only make it thru maybe 5 videos then it freezes and says its not responding,"['only', 'thru', 'freezes', 'responding', 'videos', 'stop', 'make', 'maybe', 'app', 'its', 'says', 'freezing', 'crashing', 'wont', 'can', 'today', 'then']",[],other
fbb369f3-e0f7-4252-a7d1-8d568ff65f80,the best reliable app ever to use in your phone,5,the best reliable app ever to use in your phone,"['best', 'phone', 'ever', 'reliable', 'app', 'use', 'your']",[],other
e9472ddc-e676-4a97-85e1-5b8274510cc9,absolutely excellence cannot fault this app,5,absolutely excellence cannot fault this app,"['cannot', 'app', 'absolutely', 'excellence', 'fault']",[],other
662430ed-c8d0-433a-935f-9fb68a8e6535,TikTok is teww glitchy nowadays and idk why they added ai to it..,3,TikTok is teww glitchy nowadays and idk why they added ai to it..,"['they', 'idk', 'glitchy', 'teww', 'nowadays', 'tiktok', 'why', 'added']",[],other
b31c882e-586c-4236-b463-0ce05d59c1e2,taking away features is absolutely ridiculous. this app needs to bring back 10 minute videos and comments on posts. there's not a single person happy with the decision to remove these features.,1,taking away features is absolutely ridiculous. this app needs to bring back 10 minute videos and comments on posts. there's not a single person happy with the decision to remove these features.,"['needs', 'features', 'remove', 'these', 'bring', 'happy', 'single', 'posts', 'ridiculous', 'videos', 'app', 'comments', 'decision', 'taking', 'person', 'minute', 'there', 'absolutely', 'back', 'away']",[],other
8c05c52d-3d67-4b5a-aadc-7659df9a4c66,this tiktok app is fine but it just banned me for no reason I neverd do tiktoks in it was almost my dad birthday I made just one tiktoks not my fave I just post hey guys pls do a favor for me cuz it almost my Dad birthday so can u guys put happy birthday in the comments for my dad in suddenly this happen band forever like my worst day ever that my dad had have but I gave u a 1 tiktok,1,this tiktok app is fine but it just banned me for no reason I neverd do tiktoks in it was almost my dad birthday I made just one tiktoks not my fave I just post hey guys pls do a favor for me cuz it almost my Dad birthday so can u guys put happy birthday in the comments for my dad in suddenly this happen band forever like my worst day ever that my dad had have but I gave u a 1 tiktok,"['birthday', 'put', 'reason', 'happen', 'one', 'hey', 'ever', 'almost', 'gave', 'banned', 'happy', 'can', 'guys', 'suddenly', 'tiktoks', 'neverd', 'band', 'app', 'fine', 'comments', 'tiktok', 'worst', 'just', 'post', 'like', 'day', 'favor', 'dad', 'pls', 'cuz', 'made', 'forever', 'fave']",['content'],Content
ac46bd9a-ec2d-4230-9e28-80b35806d032,I love it so much and I am on it 24/7 and it shows me cool things I can do when I am bored,5,I love it so much and I am on it 24/7 and it shows me cool things I can do when I am bored,"['cool', 'shows', 'things', 'bored', 'much', 'when', 'can', 'love']",[],other
ee3e34d4-4370-4c07-9d0f-a0f80c3b7044,don't take reports for bullying seriously and instead take action against the victims truly backwards since they were sold went way down hill and the AI integrations are super annoying and it keeps opening on its own when I try to look at the comments section.,1,don't take reports for bullying seriously and instead take action against the victims truly backwards since they were sold went way down hill and the AI integrations are super annoying and it keeps opening on its own when I try to look at the comments section.,"['way', 'reports', 'try', 'keeps', 'since', 'down', 'action', 'went', 'seriously', 'section', 'truly', 'don', 'against', 'take', 'bullying', 'look', 'integrations', 'super', 'its', 'instead', 'comments', 'when', 'they', 'sold', 'victims', 'backwards', 'hill', 'opening', 'annoying', 'own']",[],other
739c90d3-214a-48a5-b4d8-1014fdee839d,"good for live football, for is the best entertainment app",5,"good for live football, for is the best entertainment app","['best', 'entertainment', 'good', 'football', 'app', 'live']",[],other
15ada10b-36f6-4670-87e0-7f80af28fb23,"I like watching tiktoks and everything although it likes to bug and not work sometimes, tiktok needs to fix so many problems with it, hope you also like tiktok.",3,"I like watching tiktoks and everything although it likes to bug and not work sometimes, tiktok needs to fix so many problems with it, hope you also like tiktok.","['needs', 'like', 'although', 'bug', 'sometimes', 'work', 'likes', 'fix', 'also', 'tiktok', 'everything', 'watching', 'many', 'problems', 'tiktoks', 'hope']",['performance_issue'],Performance
036b96f1-f235-4bf3-b4ec-dfa5040e63ac,can't do the swipe trend,1,can't do the swipe trend,"['trend', 'can', 'swipe']",[],other
6d27d58f-2963-47df-977a-09a5e99f72fe,why can I no longer have tick t??,4,why can I no longer have tick t??,"['longer', 'why', 'tick', 'can']",[],other
f5cafeb6-1eca-431c-9054-8abd677e6cd0,infected my mobile cell phone with a Virus,1,infected my mobile cell phone with a Virus,"['phone', 'mobile', 'virus', 'cell', 'infected']",[],other
71c3b804-c958-4fd9-8e89-1bb76dc28bb0,TikTok is the best app but it need more time to download.Tiktok has many feature than TikTok lite.,5,TikTok is the best app but it need more time to download.Tiktok has many feature than TikTok lite.,"['best', 'than', 'more', 'download', 'feature', 'need', 'app', 'time', 'lite', 'tiktok', 'many']",[],other
ad9a1c04-6f21-4c6b-89c8-3bd9807ca9e3,iam looking for a white tran til.tok,5,iam looking for a white tran til.tok,"['til', 'looking', 'white', 'tok', 'tran', 'iam']",[],other
95005290-8893-4ede-b213-3ba6b313cc7e,doesn't anything on your damn app work I want I want my money back from tick tock shop who am I supposed to talk to,1,doesn't anything on your damn app work I want I want my money back from tick tock shop who am I supposed to talk to,"['supposed', 'money', 'talk', 'shop', 'damn', 'anything', 'doesn', 'work', 'tock', 'app', 'back', 'want', 'who', 'tick', 'your', 'from']",[],other
cc386747-cdbb-407d-ae49-526735e8c250,you always get banned or suspended for no reason it socks,1,you always get banned or suspended for no reason it socks,"['always', 'socks', 'suspended', 'reason', 'banned', 'get']",[],other
67b244ae-a93e-40e8-a173-867f4fb6d95a,"Work with Artists isn't working on my TikTok Studio, can you fix it? I'm not earning any money from the videos I put in so much effort into.",1,"Work with Artists isn't working on my TikTok Studio, can you fix it? I'm not earning any money from the videos I put in so much effort into.","['effort', 'money', 'earning', 'artists', 'work', 'working', 'videos', 'studio', 'put', 'any', 'much', 'into', 'fix', 'can', 'tiktok', 'isn', 'from']",[],other
5b2d5982-b9b0-4eb5-9d35-780917235d23,it says too many attempts when i try to login... whatever that means i only tried once initially,1,it says too many attempts when i try to login... whatever that means i only tried once initially,"['only', 'initially', 'try', 'tried', 'means', 'login', 'too', 'when', 'says', 'once', 'attempts', 'many', 'whatever']",['account_issue'],Functionality
bcc8a4c4-0632-4db2-ab0b-f3d6ae1dfd30,ever since the update its been lagging so bad cant even watch a video without it glitching,1,ever since the update its been lagging so bad cant even watch a video without it glitching,"['lagging', 'video', 'update', 'been', 'ever', 'watch', 'bad', 'its', 'since', 'even', 'without', 'cant', 'glitching']",['content'],Content
0714ff4c-e09d-4dd5-9c47-0572649fac9d,I'm sure it was the best thing that happened in worcester massachusetts life.,5,I'm sure it was the best thing that happened in worcester massachusetts life.,"['best', 'thing', 'massachusetts', 'happened', 'life', 'worcester', 'sure']",[],other
e0c89c50-b6d4-4171-9477-cd1958485d56,best great Tek tok interment is best,5,best great Tek tok interment is best,"['best', 'great', 'tok', 'tek', 'interment']",[],other
3fb60c76-d8af-49cf-b52b-f12b2d47c719,I can't follow any account not like following top frequent issues I can't follow any account at all and this is an account I created just today and it doesn't let me follow anyone,1,I can't follow any account not like following top frequent issues I can't follow any account at all and this is an account I created just today and it doesn't let me follow anyone,"['created', 'follow', 'like', 'just', 'doesn', 'account', 'following', 'top', 'issues', 'any', 'anyone', 'can', 'let', 'today', 'frequent', 'all']",['account_issue'],Functionality
30680f4f-ae0f-4290-af18-04186ee68ad9,Thank for time for tiktok,5,Thank for time for tiktok,"['time', 'thank', 'tiktok']",[],other
853fc120-dc9a-4768-98f3-09feead1a129,TikTok is very hurt broken app in the world from me 0 star I give that app,1,TikTok is very hurt broken app in the world from me 0 star I give that app,"['star', 'broken', 'world', 'app', 'give', 'tiktok', 'very', 'hurt', 'from']",[],other
dcfa9f00-c3bf-4e21-bc18-7cec9a4985a2,please unfreeze my account,1,please unfreeze my account,"['account', 'please', 'unfreeze']",['account_issue'],Functionality
32031099-6174-456e-ae94-8e014cfc6384,got a strike for the most ridiculous comment I made. it doesn't make sense why I'm on my second strike. and the comments are not even offensive. yous allow waaaay more worse comments than the ones I make.,1,got a strike for the most ridiculous comment I made. it doesn't make sense why I'm on my second strike. and the comments are not even offensive. yous allow waaaay more worse comments than the ones I make.,"['ones', 'waaaay', 'yous', 'than', 'strike', 'make', 'why', 'doesn', 'offensive', 'ridiculous', 'more', 'comments', 'most', 'allow', 'comment', 'got', 'even', 'sense', 'worse', 'made', 'second']",[],other
c47478aa-5f38-4ddd-80f6-9edeb91e525a,app started very slow please solve this problem,5,app started very slow please solve this problem,"['problem', 'solve', 'app', 'started', 'very', 'please', 'slow']",[],other
96c6bedb-152a-49b3-9f5b-59510bcb0520,Thanks for making tiktok,5,Thanks for making tiktok,"['making', 'thanks', 'tiktok']",[],other
39a21d5b-80cb-4de2-ad52-2d126b991f7a,terrible please remove the,1,terrible please remove the,"['terrible', 'please', 'remove']",[],other
3260c7f9-464d-40e9-a186-0d10ea8115c8,"due to my sim got locked by the carrier so now I can't receive otp and am not able to login my TikTok account ,other platforms offer Whatsapp otp verification but TikTok doesn't and that's why I hate using TikTok because if I can't use my real account so TikTok team please kindly allow TikTok to verify otp using Whatsapp so that it will be easy recovering our accounts ,I hope TikTok will see my comment and will fix this in next update. Regards Bilal",2,"due to my sim got locked by the carrier so now I can't receive otp and am not able to login my TikTok account ,other platforms offer Whatsapp otp verification but TikTok doesn't and that's why I hate using TikTok because if I can't use my real account so TikTok team please kindly allow TikTok to verify otp using Whatsapp so that it will be easy recovering our accounts ,I hope TikTok will see my comment and will fix this in next update. Regards Bilal","['hate', 'real', 'account', 'bilal', 'login', 'please', 'regards', 'accounts', 'now', 'otp', 'offer', 'verification', 'kindly', 'next', 'recovering', 'can', 'why', 'will', 'locked', 'update', 'whatsapp', 'receive', 'doesn', 'using', 'team', 'use', 'fix', 'sim', 'tiktok', 'hope', 'allow', 'other', 'able', 'due', 'got', 'verify', 'comment', 'see', 'carrier', 'because', 'platforms', 'easy']",['account_issue'],Functionality
